emp_id,first_name,last_name,date_of_birth,age,age_group,start_date,exit_date,title,supervisor,email,business_unit,employee_status,employee_type,payzone,employee_classification_type,termination_type,department_type,division,state,job_description,gender,race_description,marital_status,performance_score,current_employee_rating
1975,Hunter,Cannon,1941-10-31,83,Above 70,2019-04-14,,Production Technician I,Logan Ball,hunter.cannon@bilearner.com,SVG,Active,Contract,Zone A,Temporary,Unknown,Production       ,Project Management - Con,MA,Manager,Female,Other,Divorced,Fully Meets,3
1976,Jon,Lynn,1945-02-16,80,Above 70,2021-01-09,,Production Technician I,Steven Ramos,jon.lynn@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Unknown,Production       ,Finance & Accounting,MA,Administration,Female,White,Single,Fully Meets,3
1977,Paxton,Clarke,1952-09-22,72,Above 70,2022-12-26,2023-07-04,Production Technician I,Ashley Williams,paxton.clarke@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone B,Full-Time,Voluntary,Production       ,Field Operations,MA,Technician,Female,White,Single,Fully Meets,3
1978,Lillian,Hines,1976-12-22,48,Ages 36-55,2021-10-05,2023-07-02,Production Technician I,James Foster,lillian.hines@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,Production       ,Finance & Accounting,MA,Administration,Female,Other,Divorced,Fully Meets,3
1979,Liam,Snow,1972-03-25,53,Ages 36-55,2022-09-25,2023-03-27,Production Technician I,Christopher Sanford,liam.snow@bilearner.com,PYZ,Active,Part-Time,Zone B,Temporary,Voluntary,Production       ,Engineers,MA,Engineer,Female,Asian,Single,Fully Meets,3
1980,Arianna,Horton,1990-06-16,34,Ages 20-35,2021-11-10,,Production Technician I,Heather Ramirez,arianna.horton@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,Unknown,Production       ,General - Con,MA,Manager,Female,Hispanic,Married,Fully Meets,3
1981,Ayanna,Short,1993-11-14,31,Ages 20-35,2021-04-08,2023-07-16,Production Technician I,Amanda Mills,ayanna.short@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Involuntary,Production       ,General - Con,MA,Foreman,Male,Black,Divorced,Fully Meets,3
1982,Steve,Charles,1980-05-24,45,Ages 36-55,2018-11-14,,Production Technician I,Jordan Cox,steve.charles@bilearner.com,PL,Active,Full-Time,Zone C,Temporary,Unknown,Production       ,General - Sga,MA,Manager,Female,Hispanic,Married,Fully Meets,3
1983,Ricardo,Bruce,1956-11-26,68,Ages 56-70,2020-03-14,2022-10-22,Production Technician I,Daniel Huff,ricardo.bruce@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,Resignation,Production       ,General - Con,MA,Laborer,Female,Asian,Widowed,Fully Meets,3
1984,Laura,Gutierrez,1948-02-11,77,Above 70,2020-06-24,,Production Technician I,Samantha Bryant,laura.gutierrez@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Unknown,Production       ,Catv,MA,Splicer,Female,Black,Single,Fully Meets,3
1985,Braxton,Rojas,1963-11-09,61,Ages 56-70,2023-03-19,2023-04-04,Production Technician I,Hunter Cervantes,braxton.rojas@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Resignation,Production       ,General - Con,MA,Lineman,Female,White,Widowed,Fully Meets,3
1986,Sage,Mercer,1949-02-18,76,Above 70,2022-08-15,,Production Technician I,Samantha Wyatt,sage.mercer@bilearner.com,EW,Active,Contract,Zone C,Full-Time,Unknown,Production       ,Executive,MA,Director,Female,Black,Divorced,Fully Meets,3
1987,Chase,Horn,1967-05-27,58,Ages 56-70,2018-11-09,,Production Technician I,Richard Davis II,chase.horn@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,General - Sga,MA,Administrator,Female,White,Single,Fully Meets,3
1988,Juliana,Dyer,1989-10-26,35,Ages 20-35,2018-11-23,2019-08-19,Production Technician I,Lisa Jones,juliana.dyer@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Retirement,Production       ,Field Operations,MA,Laborer,Female,Black,Single,Fully Meets,3
1989,Alec,Stephens,2000-06-14,24,Ages 20-35,2020-02-25,,Production Technician II,Jessica Garcia,alec.stephens@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Unknown,Production       ,Field Operations,MA,Groundman,Female,Other,Married,Fully Meets,3
1990,Adriana,Weber,1947-09-18,77,Above 70,2020-05-16,2022-05-18,Production Technician II,Jacqueline Jackson,adriana.weber@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Resignation,Production       ,Field Operations,MA,Laborer,Female,Black,Divorced,Fully Meets,3
1991,Lola,Hensley,1949-01-01,76,Above 70,2019-06-18,2023-07-05,Production Technician II,Kimberly Fox,lola.hensley@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Involuntary,Production       ,General - Con,MA,Technician,Female,Other,Married,Fully Meets,3
1992,Shamar,Delgado,1950-02-25,75,Above 70,2019-05-20,2021-03-30,Production Technician II,Melissa Welch,shamar.delgado@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Involuntary,Production       ,General - Con,MA,Laborer,Female,White,Divorced,Fully Meets,3
1993,Emmanuel,Huang,1972-07-21,52,Ages 36-55,2020-10-16,2021-02-12,Production Technician II,James Ferguson,emmanuel.huang@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Voluntary,Production       ,Field Operations,MA,Technician,Female,Hispanic,Divorced,Fully Meets,3
1994,Brenna,Decker,1988-12-29,36,Ages 36-55,2022-07-01,2022-11-03,Production Technician II,Michael Pope,brenna.decker@bilearner.com,MSC,Active,Full-Time,Zone A,Full-Time,Voluntary,Production       ,General - Con,MA,Lineman,Female,Other,Single,Fully Meets,3
1995,Averie,Wolfe,1978-08-06,46,Ages 36-55,2022-12-17,,Production Technician II,Brandon Jones,averie.wolfe@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Unknown,Production       ,Field Operations,MA,Driller,Female,Other,Married,Fully Meets,3
1996,Gaige,Marsh,1992-07-10,32,Ages 20-35,2021-10-24,2021-11-21,Production Technician II,Carrie Davidson,gaige.marsh@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Resignation,Production       ,Aerial,MA,Lineman,Female,White,Single,Fully Meets,3
1997,Karli,Ross,1990-06-09,35,Ages 20-35,2019-02-28,2019-10-11,Production Technician II,Ricky Stephens,karli.ross@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Retirement,Production       ,Wireline Construction,MA,Project Manager,Female,Asian,Divorced,Fully Meets,3
1998,Amiyah,Beasley,1999-02-21,26,Ages 20-35,2022-03-24,,Production Technician II,Kathleen Gonzalez,amiyah.beasley@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,General - Con,MA,Laborer,Female,Black,Widowed,Fully Meets,3
1999,Kayla,Gibbs,1943-06-22,81,Above 70,2021-10-17,2022-11-12,Production Technician II,Leslie Hernandez,kayla.gibbs@bilearner.com,PL,Active,Contract,Zone A,Temporary,Involuntary,Production       ,Field Operations,MA,Locator,Female,Other,Widowed,Fully Meets,3
2000,Jocelyn,Jackson,1963-07-07,61,Ages 56-70,2022-05-13,2022-09-12,Production Technician I,Judith Ryan,jocelyn.jackson@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Involuntary,Production       ,General - Con,MA,Flagger,Female,Black,Widowed,Fully Meets,3
2001,Gilbert,Newman,1977-08-17,47,Ages 36-55,2019-10-09,2023-01-06,Production Technician I,Kimberly Meyer,gilbert.newman@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Production       ,Yard (Material Handling),MA,Coordinator,Female,White,Widowed,Fully Meets,3
2002,Roberto,Rosales,1990-05-25,35,Ages 20-35,2018-10-12,2023-07-21,Production Technician I,Amanda Garcia,roberto.rosales@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone B,Temporary,Involuntary,Production       ,General - Con,MA,Laborer,Female,White,Married,Fully Meets,3
2003,Justice,Rhodes,1985-07-01,39,Ages 36-55,2020-04-13,2022-11-28,Production Technician I,Kathleen Hayes,justice.rhodes@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Part-Time,Voluntary,Production       ,Shop (Fleet),MA,Welder,Female,Other,Married,Fully Meets,3
2004,Adyson,Esparza,2001-04-05,24,Ages 20-35,2021-04-25,,Production Technician I,Michael Austin,adyson.esparza@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,Unknown,Production       ,Engineers,MA,Engineer,Female,Other,Divorced,Fully Meets,3
2005,Laci,Baird,1947-03-09,78,Above 70,2018-12-21,2022-11-16,Production Technician I,Glenn Rollins,laci.baird@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Retirement,Production       ,Splicing,MA,Laborer,Female,Asian,Widowed,Fully Meets,3
2006,Samson,Meza,1973-10-23,51,Ages 36-55,2021-09-19,,Production Technician I,Renee Valentine,samson.meza@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unknown,Production       ,Executive,MA,Chief Operating Officer,Male,Other,Married,Fully Meets,3
2007,Deacon,Bass,1979-05-05,46,Ages 36-55,2020-12-15,,Production Technician I,Elizabeth Stewart,deacon.bass@bilearner.com,PL,Active,Full-Time,Zone C,Temporary,Unknown,Production       ,Splicing,MA,Splicer,Female,Black,Widowed,Fully Meets,3
2008,Kaila,Johnston,1941-09-03,83,Above 70,2019-07-15,2020-01-13,Production Technician I,Michelle Taylor,kaila.johnston@bilearner.com,BPC,Active,Part-Time,Zone A,Temporary,Voluntary,Production       ,Field Operations,MA,Lineman,Female,Asian,Widowed,Fully Meets,3
2009,Cayden,Maynard,1997-10-01,27,Ages 20-35,2021-11-17,,Production Technician I,Alexander Parker,cayden.maynard@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unknown,Production       ,Project Management - Con,MA,Engineer,Female,White,Widowed,Fully Meets,3
2010,Araceli,Mcguire,1949-03-07,76,Above 70,2023-02-04,2023-06-24,Production Technician I,Eric Vincent,araceli.mcguire@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Resignation,Production       ,Catv,MA,Laborer,Female,Hispanic,Married,Fully Meets,3
2011,Naomi,Hardin,1994-08-06,30,Ages 20-35,2022-07-03,2022-07-12,Production Technician I,Nichole Jordan,naomi.hardin@bilearner.com,EW,Active,Contract,Zone B,Temporary,Retirement,Production       ,Finance & Accounting,MA,Clerk,Female,Asian,Married,Fully Meets,3
2012,Darnell,Eaton,1984-06-06,41,Ages 36-55,2020-01-24,2022-09-14,Production Technician I,Jason Kennedy,darnell.eaton@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Voluntary,Production       ,General - Sga,MA,Vp,Female,White,Single,Fully Meets,3
2013,Zariah,Ritter,1952-04-08,73,Above 70,2019-07-07,2021-03-27,Production Technician I,Crystal Johnson,zariah.ritter@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Voluntary,Production       ,General - Con,MA,Foreman,Female,Black,Widowed,Fully Meets,3
2014,Malaki,Richards,1984-11-11,40,Ages 36-55,2022-03-13,,Production Technician II,Corey Roberts,malaki.richards@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Unknown,Production       ,Splicing,MA,Technician,Female,Asian,Divorced,Fully Meets,3
2015,Markus,Robles,1992-03-05,33,Ages 20-35,2023-06-02,,Production Technician II,Nicholas Torres,markus.robles@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Unknown,Production       ,Engineers,MA,Engineer,Female,White,Widowed,Fully Meets,3
2016,Angela,Kaufman,1958-10-01,66,Ages 56-70,2021-04-08,,Production Technician II,Amy Durham,angela.kaufman@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Unknown,Production       ,Field Operations,MA,Lineman,Female,White,Widowed,Fully Meets,3
2017,Shaniya,Wolfe,1971-04-17,54,Ages 36-55,2019-12-02,,Production Technician II,Miguel Brown,shaniya.wolfe@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Unknown,Production       ,Aerial,MA,Laborer,Female,Black,Single,Fully Meets,3
2018,Anya,Morton,1986-01-27,39,Ages 36-55,2022-03-09,2023-05-18,Production Technician II,Kimberly Roth,anya.morton@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Retirement,Production       ,Yard (Material Handling),MA,Runner,Female,Asian,Divorced,Fully Meets,3
2019,Emery,Peck,1977-01-08,48,Ages 36-55,2022-03-26,,Production Technician II,Danielle Little,emery.peck@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Unknown,Production       ,Field Operations,MA,Laborer,Female,White,Widowed,Fully Meets,3
2020,Angelique,Mathis,1946-02-14,79,Above 70,2021-05-08,2022-08-05,Production Technician II,Allison Fox,angelique.mathis@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Involuntary,Production       ,Wireline Construction,MA,Billing,Female,Black,Widowed,Fully Meets,3
2021,Marlee,Woods,1955-12-11,69,Ages 56-70,2022-11-29,,Production Technician II,Christine Salas,marlee.woods@bilearner.com,WBL,Active,Part-Time,Zone A,Temporary,Unknown,Production       ,Field Operations,MA,Foreman,Female,Asian,Widowed,Fully Meets,3
2022,Jocelyn,Valentine,1941-08-30,83,Above 70,2019-05-24,,Production Technician II,Stephanie Bridges,jocelyn.valentine@bilearner.com,BPC,Active,Contract,Zone B,Part-Time,Unknown,Production       ,Wireless,MA,Operator,Female,White,Divorced,Fully Meets,3
2023,Sophie,Moran,1962-08-04,62,Ages 56-70,2022-01-29,2022-04-23,Production Technician II,Sara Chapman,sophie.moran@bilearner.com,CCDR,Active,Part-Time,Zone C,Part-Time,Retirement,Production       ,General - Con,MA,Foreman,Female,Hispanic,Divorced,Fully Meets,3
2024,Yair,Snyder,1991-03-25,34,Ages 20-35,2021-07-06,2022-03-14,Production Technician II,Troy Price,yair.snyder@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,MA,Coordinator,Female,Asian,Single,Fully Meets,3
2025,Shamar,Herman,1975-04-11,50,Ages 36-55,2021-01-29,2023-02-12,Production Technician II,Jason Johnson,shamar.herman@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Resignation,Production       ,Field Operations,MA,Laborer,Female,Asian,Single,Fully Meets,3
2026,Ishaan,Schaefer,1970-02-26,55,Ages 36-55,2023-05-13,2023-06-10,Production Technician I,James White,ishaan.schaefer@bilearner.com,SVG,Active,Contract,Zone A,Full-Time,Resignation,Production       ,Field Operations,MA,Locator,Female,Hispanic,Married,Fully Meets,3
2027,Liam,Figueroa,1974-08-04,50,Ages 36-55,2019-05-22,,Production Technician I,Michael Ortiz,liam.figueroa@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Unknown,Production       ,Fielders,MA,Engineer,Female,Black,Single,Fully Meets,3
2028,Linda,Combs,1981-05-02,44,Ages 36-55,2021-09-30,2021-11-14,Production Technician I,Paul Wilcox,linda.combs@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Retirement,Production       ,Field Operations,MA,Tower Hand,Female,Hispanic,Widowed,Fully Meets,3
2029,Marilyn,Moss,1943-10-23,81,Above 70,2019-09-09,,Production Technician I,Alyssa Garrett,marilyn.moss@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,Unknown,Production       ,General - Eng,MA,Billing,Female,Black,Single,Fully Meets,3
2030,Yuliana,Nelson,1982-08-13,42,Ages 36-55,2019-04-26,2019-05-13,Production Technician I,Nicole Rodriguez,yuliana.nelson@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Resignation,Production       ,Wireline Construction,MA,Operator,Female,Asian,Married,Fully Meets,3
2031,August,Wiley,1977-06-16,47,Ages 36-55,2022-02-19,2023-04-05,Production Technician I,Mary Clark,august.wiley@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Involuntary,Production       ,Project Management - Con,MA,Manager,Male,Asian,Married,Fully Meets,3
2032,Lindsay,Pennington,1996-11-05,28,Ages 20-35,2022-04-16,2022-12-25,Production Technician I,Daniel Stafford,lindsay.pennington@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Retirement,Production       ,Field Operations,MA,Technician,Male,Asian,Divorced,Fully Meets,3
2033,Nico,Villarreal,1991-01-28,34,Ages 20-35,2022-05-12,,Production Technician I,Christopher White,nico.villarreal@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unknown,Production       ,General - Con,MA,Laborer,Female,White,Divorced,Fully Meets,3
2034,Jaliyah,Conway,1947-01-19,78,Above 70,2021-08-26,2023-08-03,Production Technician I,Randall Hill,jaliyah.conway@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Voluntary,Production       ,Field Operations,MA,Driver,Female,Asian,Married,Fully Meets,3
2035,Raymond,Gillespie,2001-03-14,24,Ages 20-35,2020-06-06,2021-11-23,Production Technician I,Alicia Horton,raymond.gillespie@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Retirement,Production       ,Aerial,MA,Lineman,Female,Asian,Married,Fully Meets,3
2036,Joey,Montes,1942-02-18,83,Above 70,2022-06-26,,Production Technician I,Melinda Brown,joey.montes@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Unknown,Production       ,Aerial,MA,Laborer,Female,Asian,Single,Fully Meets,3
2037,Ian,Hester,1945-08-27,79,Above 70,2021-01-09,2022-05-14,Production Technician I,Keith Morrison,ian.hester@bilearner.com,EW,Active,Contract,Zone C,Full-Time,Involuntary,Production       ,General - Con,MA,Clerk,Female,White,Married,Fully Meets,3
2038,Weston,Rios,2001-05-04,24,Ages 20-35,2018-09-02,,Production Technician I,Pamela Calderon,weston.rios@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unknown,Production       ,Splicing,MA,Foreman,Female,Black,Married,Fully Meets,3
2039,Carson,Pennington,1957-10-04,67,Ages 56-70,2022-04-22,,Production Technician I,Andrea Riley,carson.pennington@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Unknown,Production       ,Field Operations,MA,Operator,Female,White,Single,Fully Meets,3
2040,Brynlee,Crawford,1949-12-04,75,Above 70,2021-12-05,2023-06-26,Production Technician II,Eric Walton,brynlee.crawford@bilearner.com,NEL,Future Start,Contract,Zone B,Temporary,Involuntary,Production       ,General - Con,MA,Lineman,Female,Other,Divorced,Fully Meets,3
2041,Sanai,Rose,1997-04-18,28,Ages 20-35,2022-09-13,,Production Technician II,Tina Jenkins,sanai.rose@bilearner.com,PL,Active,Part-Time,Zone C,Part-Time,Unknown,Production       ,General - Con,MA,Laborer,Female,Black,Single,Fully Meets,3
2042,Luna,Arroyo,1992-02-29,33,Ages 20-35,2019-11-24,,Production Technician II,Logan Middleton,luna.arroyo@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Unknown,Production       ,General - Con,MA,Technician,Female,White,Married,Fully Meets,3
2043,Lorelai,Hale,1967-09-21,57,Ages 56-70,2020-03-19,,Production Technician II,Michelle Coleman,lorelai.hale@bilearner.com,CCDR,Active,Contract,Zone C,Part-Time,Unknown,Production       ,Isp,MA,Technician,Female,White,Married,Fully Meets,3
2044,Darrell,Horne,1992-02-20,33,Ages 20-35,2022-09-14,,Production Technician II,Christina Baldwin,darrell.horne@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Unknown,Production       ,Wireline Construction,MA,Operator,Female,Black,Married,Fully Meets,3
2045,Itzel,Nunez,1976-11-19,48,Ages 36-55,2021-09-21,,Production Technician II,Ricky Reyes,itzel.nunez@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unknown,Production       ,Fielders,MA,Engineer,Female,Other,Divorced,Fully Meets,3
2046,Serena,Lutz,1948-10-26,76,Above 70,2020-05-22,,Production Technician II,Rachel Nicholson,serena.lutz@bilearner.com,MSC,Active,Part-Time,Zone C,Part-Time,Unknown,Production       ,Project Management - Con,MA,Manager,Female,Asian,Widowed,Fully Meets,3
2047,Gwendolyn,Gray,1966-08-23,58,Ages 56-70,2022-12-13,,Production Technician II,Jacob Smith,gwendolyn.gray@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unknown,Production       ,Aerial,MA,Laborer,Female,White,Single,Fully Meets,3
2048,Khalil,Lee,1995-04-06,30,Ages 20-35,2022-02-07,,Production Technician II,Adam Bates,khalil.lee@bilearner.com,PYZ,Active,Contract,Zone B,Part-Time,Unknown,Production       ,Aerial,MA,Laborer,Female,Asian,Married,Fully Meets,3
2049,Corinne,Navarro,1942-05-07,83,Above 70,2020-10-06,,Production Technician II,Thomas Richard,corinne.navarro@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unknown,Production       ,Field Operations,MA,Laborer,Female,Asian,Widowed,Fully Meets,3
2050,Meadow,Atkins,1953-02-03,72,Above 70,2022-01-11,2022-12-16,Production Technician II,Lisa Smith,meadow.atkins@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Retirement,Production       ,Wireless,MA,Safety,Female,White,Widowed,Fully Meets,3
2051,Jaden,Charles,1999-04-13,26,Ages 20-35,2022-02-26,,Production Technician I,Desiree Jennings,jaden.charles@bilearner.com,CCDR,Active,Part-Time,Zone C,Temporary,Unknown,Production       ,Field Operations,MA,Laborer,Female,Black,Single,Fully Meets,3
